Time_number,Date,Agric,Food ,FabPr,Mach ,ElcEq,Autos,Guns ,Gold ,Mines,Coal 
187,30/03/1964,-0.009444459,-0.002603386,0.004290781,0.002796087,0.001698557,-0.012983928,-0.007528266,9.9995E-05,-0.004409708,-0.004912044
188,31/03/1964,0.00796817,0.001299156,-0.008939842,0.003593536,0.001998003,0.008464078,-0.008939842,0.005186527,0.009851316,0.001099395
189,01/04/1964,-0.000300045,0.00249688,0.000699755,0.007670506,0.005186527,0.005584378,-0.003104815,0.001399021,0.008265744,0.000899595
190,02/04/1964,-0.011263192,0.003992021,0.022348404,0.004888034,0.001099395,0.005882663,0.011928571,0.01093994,0.006578315,0.004489905
191,03/04/1964,0.00079968,0.002596626,-0.003606496,0.001898197,-0.005012542,-0.002202424,0.007372754,0.009058844,0.016365354,-0.004108428
192,06/04/1964,0.013113639,-0.001400981,0.004987542,-0.003907625,-0.005615739,-0.007729798,-0.01065658,-0.005213567,-0.003004509,-0.009747351
193,07/04/1964,0.00039992,-0.004811557,0.009950331,0.00039992,-0.001701447,0.002197584,-0.00040008,-0.003606496,0.01133551,-0.001100605
194,08/04/1964,0.01212618,0,-0.014200349,-0.004610613,-0.005716307,0.00548493,-0.006319929,-0.003506139,0.004688989,0.002297359
195,09/04/1964,0.003992021,-0.004610613,-0.00080032,0.002197584,0.002596626,0.002895803,0.005882663,-0.001601281,0.011730923,-0.008536331
196,10/04/1964,0.002796087,0.000899595,-0.003706862,-0.000100005,-0.007326775,-0.006319929,0.007472015,-0.001200721,0.006280238,0.003593536
197,13/04/1964,-0.001901807,0.003593536,0.0009995,0.002297359,0.001299156,0.004191205,-0.005716307,-0.001100605,-0.002402885,0.009157938
198,14/04/1964,-0.004108428,0.001998003,0.002197584,-0.0010005,-0.0062193,-0.000100005,-0.005917474,-0.006621876,-0.008637193,0.003892415
199,15/04/1964,0.004589452,0.000499875,-0.015316704,0.004390348,0.002696362,0.001498876,-0.007528266,-0.004108428,0.013409687,-0.01349059
200,16/04/1964,-0.005314095,0.003095205,-0.001300846,0.004091618,0.009851316,0.001798382,-0.006823225,0.008166563,0.024399887,-0.009444459
201,17/04/1964,-0.003907625,-0.001601281,0.010346292,0.001898197,-0.00080032,-0.003606496,-0.011768984,-0.004208845,0.01222497,-0.00060018
202,20/04/1964,0.00249688,-0.002102208,-0.0216323,0.001698557,0.00079968,0.00249688,-0.009343515,-0.006319929,-0.01440323,-0.004409708
203,21/04/1964,0.001299156,-0.001901807,-0.004409708,-0.00040008,-0.003506139,9.9995E-05,-0.004610613,0.014691549,0.027225986,0.000499875
204,22/04/1964,-0.003104815,-0.006722546,-0.009848336,-0.002002003,-0.005615739,0.004888034,-0.007629027,-0.017044435,-0.016637641,0.008860628
205,23/04/1964,-0.004409708,-0.006823225,-0.017146159,-0.013287894,-0.012983928,-0.005716307,-0.011162065,-0.002803927,-0.002904213,-0.00250313
206,24/04/1964,0.003892415,-0.003405793,0.000299955,-0.007629027,-0.006621876,-0.011566636,-0.01399751,-0.004912044,0.002696362,-0.01440323
207,27/04/1964,-0.004309272,0.001698557,-0.004409708,0.001299156,0.002796087,0.013804281,0.004987542,0.01242252,0.03130485,0.003493889
208,28/04/1964,-0.008032172,-0.006420568,0.001498876,-0.001300846,-0.003606496,-0.000500125,-0.003606496,-0.001601281,0.015085637,0.000699755
209,29/04/1964,0.006578315,0,-0.003606496,-0.000700245,-0.009040745,0.007174204,-0.01501212,0.003493889,9.9995E-05,-0.016434306
210,30/04/1964,0.006280238,0.002197584,0.001199281,0.00608147,0.006280238,0.026057534,0.003892415,0.006975614,0.004390348,0.010346292
211,01/05/1964,-0.002603386,0.008662373,0.007571265,0.002696362,0.00059982,0.000499875,-0.001701447,-0.003907625,0.015676479,0.00608147
212,04/05/1964,-0.011768984,0.005683816,0.004191205,0.002297359,0.001598721,0.013311014,-0.003104815,-0.005515181,-0.021530119,0.002297359
213,05/05/1964,0.001399021,-0.00060018,0.0009995,0.001698557,0.002796087,0.002696362,0.001798382,-0.007729798,0.013212331,0.010742097
214,06/05/1964,0.010742097,0.004390348,0.006180859,0.004091618,0.003792798,0.005286004,0.002895803,-0.001100605,-0.019284761,0.006280238
215,07/05/1964,-0.006319929,0.002995509,-0.007427516,0.000699755,-0.004912044,-0.003104815,-0.007629027,0.002397125,0.029170377,0.002995509
216,08/05/1964,0.006280238,0.001698557,0.003394233,9.9995E-05,-0.008536331,0.00019998,-0.002603386,-0.009141658,0.01242252,-0.012173801
217,11/05/1964,0.00796817,0.006280238,-0.00250313,0.001898197,-0.007528266,0.013014937,-0.005113049,0.01202738,0.004390348,-0.003606496
218,12/05/1964,-0.00040008,-0.003907625,-0.008939842,-0.001200721,-0.005414633,-0.006923915,-0.001501126,0.012718772,-0.016841017,-0.014606152
219,13/05/1964,-0.003104815,-0.000300045,-0.000300045,9.9995E-05,-0.00060018,-0.004912044,0.003394233,0.017839918,-0.00250313,0.001099395
220,14/05/1964,0.010148331,0.002995509,0,0.0009995,0.003394233,-0.002302649,-0.002302649,-0.001701447,0.023228126,-0.007629027
221,15/05/1964,0.007074914,-0.00060018,-0.01065658,0.000499875,-0.000100005,-0.008838949,0.015184135,0.00039992,-0.012376271,-0.001501126
222,18/05/1964,-0.014301785,-0.001501126,-0.021734492,-0.004811557,-0.004008021,-0.021836695,-0.008132983,-0.004912044,-0.004912044,-0.000300045
223,19/05/1964,0.006578315,0.001199281,-0.012983928,0.005882663,9.9995E-05,0.008364916,-0.004309272,-0.012376271,0.004489905,0.003493889
224,20/05/1964,-0.005012542,-0.004309272,0.008860628,0.002596626,0.00019998,0.00059982,-0.00250313,-0.002402885,-0.002202424,0.010544214
225,21/05/1964,0.000899595,0.000699755,-0.0010005,0.006379607,0.003593536,-0.002102208,0,-0.006319929,-0.001300846,-0.003907625
226,22/05/1964,-0.007326775,0.001299156,0.007670506,0.003095205,0.001299156,0.00249688,-0.000100005,-0.001901807,0.0009995,0.00079968
227,25/05/1964,-0.005414633,-0.003606496,0.001698557,-0.001801622,-0.008738066,0.001399021,-0.005816885,0.003693172,-0.011870173,-0.008536331
228,26/05/1964,-0.002002003,-0.004008021,-0.008637193,-0.003807238,0.00249688,-0.001400981,-0.002302649,-0.00020002,-0.001501126,0.003792798
229,27/05/1964,0.015676479,-0.002302649,0.026057534,0.00039992,-0.000900405,0.000299955,0.00039992,-0.003104815,-0.00020002,0.002995509
230,28/05/1964,-0.004208845,-0.001701447,-0.011263192,0.00019998,0.005286004,-0.00060018,0.002696362,-0.013693327,-0.00471108,-0.012983928
231,01/06/1964,-0.000900405,-0.005314095,-0.009646377,-0.005716307,-0.002803927,-0.003907625,-0.001100605,-0.01308524,-0.01095984,-0.001601281
232,02/06/1964,-0.002002003,-0.001901807,0.001498876,-0.003606496,-0.00060018,-0.004008021,-0.004008021,-0.004309272,-0.010353412,-0.000500125
233,03/06/1964,-0.003104815,-0.005113049,-0.014707629,-0.013389237,-0.010050336,-0.013591954,-0.008435479,-0.005917474,-0.009747351,-0.023370986
234,04/06/1964,-0.005716307,0.004091618,0.011236632,0.001399021,-0.001300846,0.01064316,0.008067371,0.005385472,0.001898197,0.009554213
235,05/06/1964,-0.008032172,-0.002002003,-0.003706862,-0.005012542,-0.000900405,-0.008637193,-0.002302649,0.011928571,-0.034280934,-0.010757657
236,08/06/1964,-0.003104815,0.00039992,0.016857117,0.008563231,0.001998003,0.01242252,0.006478966,-0.011263192,0.01212618,0.011236632
237,09/06/1964,0.009455159,0.00608147,0.019998687,0.006379607,-0.003907625,0.007074914,0.005683816,0.004290781,0.01242252,0.003095205
238,10/06/1964,-0.002302649,0.001498876,0.025960102,0.008563231,0.009257021,0.008265744,-0.010050336,-0.001801622,0.003095205,-0.005414633
239,11/06/1964,-0.006621876,0.001199281,-0.018469516,-0.001100605,-0.006722546,-0.007024615,-0.010151351,0.004489905,0.01064316,-0.007629027
240,12/06/1964,0.008067371,0.002995509,0.004888034,0.007769737,0.005286004,0.008364916,0.003095205,0.017938145,0.013212331,0.003095205
241,15/06/1964,0.032757564,0.00608147,0.032660782,0.007868958,0.005385472,0.011730923,0.01064316,-0.001701447,0.004987542,-0.0010005
242,16/06/1964,-0.003606496,0.008959741,0.030141157,0.004091618,0.002696362,0.001698557,0.01202738,0.006578315,0.013113639,-0.009949331
243,17/06/1964,0.012620031,0.00019998,0.004589452,-0.00040008,-0.004912044,0.003493889,-0.011870173,-0.014098924,-0.006118681,0.008860628
244,18/06/1964,0.007273484,0,-0.001801622,-0.00020002,-0.000900405,0.003992021,-0.002002003,0.00039992,0.003294567,0.004489905
245,19/06/1964,0.016562088,-0.001200721,0.002796087,0.005385472,0.003892415,0.00548493,-0.00793137,-0.001300846,-0.002402885,0.004191205
246,22/06/1964,0.005882663,-0.00060018,-0.008838949,9.9995E-05,-0.009040745,-0.01501212,-0.006521217,-0.006420568,-0.010353412,0.001199281
247,23/06/1964,-0.010252376,0.003294567,0.00796817,0.006975614,-0.00060018,-0.005314095,-0.00250313,0.001498876,0.004290781,0.007174204
248,24/06/1964,0.00796817,-0.00040008,0.011434378,0.005982072,-0.001100605,-0.009242581,-0.005012542,-0.008838949,0.005982072,9.9995E-05
249,25/06/1964,0.001998003,0.002297359,0.024009452,0.000499875,-0.001300846,0.010247316,-0.003706862,0.001299156,-0.002302649,0.002197584
250,26/06/1964,0.003493889,0.000699755,-0.02809088,0.004091618,0.009455159,-0.004912044,0.001399021,0.001998003,-0.004510155,0.001299156
251,29/06/1964,0.006876304,0.002796087,0.01960653,-0.002002003,-0.000100005,0.005882663,-0.005816885,0.011533236,0.000899595,-0.006923915
252,30/06/1964,-0.005716307,0.005584378,0.0009995,0.005683816,0.018723614,0.006578315,0.00249688,-0.002302649,0.011038847,0.013311014
253,01/07/1964,0.007074914,0.003992021,-0.019794627,0.001998003,0.00249688,0.013113639,0.014297305,0.009058844,-0.001901807,0.001998003
254,02/07/1964,0.004589452,0.001199281,0.007074914,0.00796817,-0.015215166,0.003493889,0.019704583,-0.003104815,-0.006722546,0.001798382
255,06/07/1964,0.008860628,0.00249688,0.016463726,-0.001100605,0,-0.001400981,0.014593002,0.001798382,-0.002302649,-0.01095984
256,07/07/1964,-0.001501126,0.004688989,0.022837234,0.0009995,-0.003807238,0.00079968,-0.008536331,-0.00040008,-0.003305457,0.001698557
257,08/07/1964,-0.00471108,-0.001300846,-0.007326775,-0.000100005,0.001099395,0.003095205,0.008166563,0.005683816,0.006280238,-0.005012542
258,09/07/1964,0.001498876,-0.001601281,0.004688989,0.002895803,0.008662373,0.01350835,0.004688989,0.001898197,-0.004409708,0.009257021
259,10/07/1964,0.002097798,-0.001400981,0.006578315,-0.002402885,-0.003807238,0.006876304,-0.016332655,0.009058844,-0.005414633,0.010742097
260,13/07/1964,0.00079968,0.000699755,0.004788517,0,0.000699755,0.003194891,0.009058844,0.001099395,-0.003606496,-0.003004509
261,14/07/1964,0.015184135,-0.000700245,-0.012781334,-0.00040008,0.010049336,9.9995E-05,0.01222497,0.002696362,0.017643435,9.9995E-05
262,15/07/1964,0.011632084,0.002397125,-0.012275031,0.00079968,0.027225986,0.008959741,-0.001801622,-0.0010005,-0.002904213,0.001399021
263,16/07/1964,0.017152059,0.001598721,0.006280238,0.004489905,0.008464078,0.013113639,-0.001701447,0.01064316,-0.002603386,0.006677655
264,17/07/1964,0.00079968,-0.003405793,0.030529205,0.00059982,0.004589452,-0.009646377,-0.02081514,0.00059982,0.003294567,-0.007226045
265,20/07/1964,-0.015418253,-0.000500125,-0.003305457,-0.002703652,-0.012275031,-0.004610613,-0.003405793,-0.001801622,-0.006420568,-0.004208845
266,21/07/1964,-0.006118681,0.002995509,0.001498876,-0.001400981,0.002297359,0.004091618,0.005385472,0.001099395,0.007074914,-0.002402885
267,22/07/1964,-0.002102208,-0.002603386,-0.029222859,0.002895803,0.004788517,-0.000700245,-0.014504686,0.002995509,0.009058844,-0.011162065
268,23/07/1964,0.017545179,-0.002102208,0.002995509,-0.004610613,-0.003004509,0.004390348,0.003693172,0.008067371,-0.009545413,0.015085637
269,24/07/1964,-0.009242581,-0.003506139,-0.00793137,-0.004912044,-0.007024615,-0.005515181,-0.013896105,0.002696362,-0.003807238,0.001199281
270,27/07/1964,-0.022450129,-0.004409708,-0.017858518,-0.00471108,-0.002703652,-0.003907625,0,0.000499875,-0.000900405,0.001698557
271,28/07/1964,-0.0062193,0.002297359,0.001598721,0.003892415,0.005186527,0.000499875,0.006975614,-0.002803927,0.013212331,-0.002603386
272,29/07/1964,-0.001300846,-0.001100605,0.01607018,0.006975614,0.026154957,0.001998003,-0.00020002,0.010742097,0.010247316,-0.004811557
273,30/07/1964,-0.003104815,0.002596626,0.010247316,0.001399021,0.00059982,-0.0010005,0.000299955,-0.00793137,-0.003305457,-0.000500125
274,31/07/1964,-0.023678127,0.002297359,-0.023473356,-0.005414633,-0.001501126,-0.000700245,-0.004510155,-0.009141658,-0.004208845,0.002097798
275,03/08/1964,0.013113639,-0.006118681,0.010841023,-0.023473356,-0.01582455,-0.020917248,-0.003104815,-0.00250313,-0.011162065,-0.007528266
276,04/08/1964,0.006776984,-0.003405793,-0.007226045,0.005982072,0.009950331,0.00796817,0.051738195,-0.012578782,0.002796087,-0.000500125
277,05/08/1964,-0.0010005,-0.001601281,-0.004208845,-0.01308524,-0.011060947,-0.005917474,-0.020508877,-0.00040008,-0.009343515,-0.000900405
278,06/08/1964,-0.002703652,0.004390348,0.006578315,0.005385472,0.010742097,0.002596626,0.007174204,-0.002302649,0.01093994,-0.002202424
279,07/08/1964,0.019116117,9.9995E-05,-0.006018072,0,0.003792798,-0.00250313,-0.004912044,-0.003405793,0.017839918,-0.005917474
280,10/08/1964,0.02849027,-0.00040008,0.006677655,0.001498876,0.003095205,0.002097798,0.00548493,-0.000100005,0.001998003,0.007372754
281,11/08/1964,0.023228126,0.003992021,0.02508278,0.008464078,0.01242252,0.009058844,0.001199281,0.003194891,0.007372754,0.003792798
282,12/08/1964,-0.011870173,0.000699755,-0.008536331,0.00249688,0.007472015,0.006379607,-0.014606152,0.020586634,0.000899595,0.008761506
283,13/08/1964,-0.008233805,0.00079968,0.004191205,-0.003405793,0.00019998,0.003294567,0.007372754,0.004290781,-0.000300045,0.002596626
284,14/08/1964,0.010445258,0.002995509,-0.003706862,0.002197584,-0.005917474,0.002596626,-0.003506139,-0.002402885,-0.015621381,-0.004510155
285,17/08/1964,-0.004912044,-0.00020002,0.01064316,0.000499875,0.001798382,0.005186527,0.00039992,0.008959741,0.011730923,0.003394233
286,18/08/1964,0.001299156,-0.002803927,0.00019998,-0.002803927,-0.01136433,0.000699755,-0.008132983,0.004888034,0.005186527,-0.001901807
287,19/08/1964,-0.016739324,-0.002904213,-0.001400981,0.001099395,-0.000700245,-0.010858743,-0.002302649,0.004091618,-0.004208845,-0.002904213
288,20/08/1964,-0.004811557,-0.001100605,-0.013389237,-0.00080032,0.005385472,-0.003004509,-0.001400981,-0.001901807,-0.001200721,-0.005314095
289,21/08/1964,-0.011870173,-0.003405793,0.019802627,0.006776984,0.013311014,0.001798382,-0.008939842,0.008067371,-0.004811557,0.001099395
290,24/08/1964,-0.00020002,-0.001901807,-0.008939842,-0.003907625,-0.00793137,-0.003205131,-0.00080032,0.003095205,-0.001400981,-0.007729798
291,25/08/1964,0.005683816,-0.003405793,-0.014200349,-0.002703652,-0.005012542,0.003792798,-0.008637193,0.002895803,-0.000700245,0.001998003
292,26/08/1964,0.003294567,0.00059982,-0.003104815,0.005584378,0.016463726,0.015085637,0.011434378,-0.005615739,-0.001200721,9.9995E-05
293,27/08/1964,0.008364916,0.001498876,-0.008334637,0.00548493,0.004888034,0.01232375,0.013705647,0.001698557,-0.003205131,0.001299156
294,28/08/1964,0.004290781,-0.001601281,0.006776984,0.001598721,-0.003606496,-0.006621876,-0.001300846,0.00079968,-0.00250313,0.001498876
295,31/08/1964,-0.00250313,0.001998003,0.014100124,0.006379607,0.008067371,0.01093994,0.01232375,0.011928571,0.009950331,0.002995509
296,01/09/1964,0.002297359,0.000299955,-0.004309272,0.002097798,0.011829752,-0.0010005,0.008464078,0.013902905,0.008067371,0.007670506
297,02/09/1964,-0.006118681,0.001299156,0.005186527,0.000899595,-0.006118681,0.008662373,0.021761492,-0.001501126,-0.000900405,0.002796087
298,03/09/1964,0.004489905,0.002796087,0.013014937,0.005385472,0.011730923,0.002197584,9.9995E-05,0.002696362,0.000299955,0.001598721
299,04/09/1964,-0.004510155,0.003394233,-0.016332655,0.00249688,-0.011060947,0.001798382,-0.003205131,0.010148331,-0.006521217,0.006876304
300,08/09/1964,-0.010252376,0.000299955,0.014100124,0.001099395,0.002895803,0.013409687,0.023521195,-0.007729798,0.002596626,0.004191205
301,09/09/1964,-0.008637193,0.001399021,0.012718772,0.009752291,0.005783245,0.00079968,-0.00060018,0.003792798,0.010148331,0.002397125
302,10/09/1964,0.001498876,0.00019998,0.017152059,0.004688989,0.001998003,0.002097798,0.023130417,0.021370026,0.008067371,-0.000300045
303,11/09/1964,-0.009040745,-0.002302649,0.00059982,-0.002904213,0.001898197,0.004589452,-0.004108428,0.020488666,0.008364916,-0.001100605
304,14/09/1964,0.008761506,-0.001400981,-0.008233805,-0.004309272,-0.00793137,0.000899595,-0.011263192,0.019214219,0.003593536,0.01064316
305,15/09/1964,0.015479571,0.002796087,0.001898197,0.003493889,0.002696362,0.000299955,-0.005515181,0.021467907,0.00039992,0.022837234
306,16/09/1964,-0.011465478,-0.001701447,0.006677655,0.004688989,0.001598721,0.009455159,-0.006621876,0.006677655,0.009356095,-0.003405793
307,17/09/1964,-0.009444459,0.003892415,0.003992021,-0.004108428,-0.012983928,-0.005314095,-0.0010005,-0.004610613,-0.006118681,-0.003405793
308,18/09/1964,-0.006521217,0.002895803,0.009157938,0.008265744,0.009455159,0.009455159,-0.006521217,0.034304804,0.025180299,0.001498876
309,21/09/1964,-0.007024615,0.001099395,-0.014707629,-0.002302649,0.003194891,-0.004309272,0.004390348,0.03575317,9.9995E-05,0.003992021
310,22/09/1964,0.00079968,0.00059982,0.028004196,-0.001801622,-0.003606496,-0.004309272,-0.005012542,-0.006923915,0.01350835,-0.00250313
311,23/09/1964,0.008563231,0,0.008761506,0,0.011434378,0.00079968,-0.008233805,-0.006420568,-0.004510155,-0.012781334
312,24/09/1964,0.002895803,0.003294567,-0.006521217,-0.0010005,0.002596626,0.001099395,-0.016027761,0.00249688,0.008265744,0.005087039
313,25/09/1964,-0.005314095,0.00079968,-0.019896632,0.004290781,0.01222497,-0.0010005,0.006180859,0.005186527,0.010247316,0.003095205
314,28/09/1964,0.002397125,-0.001701447,-0.011870173,-0.001601281,-0.002803927,-0.002302649,0.011533236,-0.005917474,-0.003606496,0.002796087
315,29/09/1964,0.001299156,0.003394233,0.012718772,-0.003907625,-0.002803927,-0.002002003,0.000699755,-0.016841017,-0.008334637,-0.003104815
316,30/09/1964,0.002097798,-0.003506139,-0.014606152,-0.00040008,-0.009444459,-0.001300846,-0.003205131,-0.008132983,-0.009040745,-0.002002003
317,01/10/1964,-0.001300846,-0.00040008,0.006677655,0.003294567,0.001399021,0.00019998,0.001099395,0.000899595,-0.000100005,0.002696362
318,02/10/1964,0.007571265,0.003992021,0.006776984,0.006578315,0.005783245,0.009950331,-0.002803927,0.009851316,0.005783245,0.000499875
319,05/10/1964,0.019312311,-0.002002003,0.00608147,0.002596626,0.004888034,0.011730923,-0.002102208,-0.013794711,0.005385472,0.001798382
320,06/10/1964,0.00079968,0.00019998,-0.014809116,-0.00040008,-0.003004509,-0.000500125,-0.002002003,-0.010454458,0.008464078,-0.000700245
321,07/10/1964,0.010742097,0.003693172,0.01093994,0.002995509,0.006876304,0.002297359,0.008166563,0.003294567,0.003194891,-0.005113049
322,08/10/1964,0.019214219,0.000699755,-0.00060018,0.001698557,0.002696362,-0.001300846,-0.010757657,0.016660441,0.009653257,0.002097798
323,09/10/1964,0.017545179,-0.001601281,0.008662373,0.003792798,0.010346292,0.001698557,0.0009995,-0.007024615,-0.004008021,-0.00060018
324,12/10/1964,0.006677655,-0.002202424,0.010841023,0.000899595,-0.003405793,-0.009646377,0.001798382,-0.009343515,-0.005113049,0.0009995
325,13/10/1964,-0.010858743,-0.002703652,0.015873349,0.000499875,0.014888612,-0.005113049,0.0009995,0.013804281,0.003493889,-0.002904213
326,14/10/1964,-0.016637641,-0.008939842,-0.01308524,-0.017654935,-0.002703652,-0.006521217,0.000499875,-0.015926151,-0.015418253,-0.002102208
